order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,order_year,order_month
O00259,2025-02-09,C0498,P0156,Online,Online,1,140.3,0.2,112.24,104.23,8.01,2025,February
O00260,2024-07-30,C0321,P0923,S011,In-Store,4,73.26,0.1,263.74,64.43,6.02,2024,July
O00261,2024-11-21,C0182,P1161,Online,In-Store,1,32.57,0.0,32.57,17.28,15.29,2024,November
O00262,2024-07-27,C0351,P0710,S039,In-Store,3,23.5,0.0,70.5,14.07,28.29,2024,July
O00263,2025-05-01,C0759,P0521,S012,In-Store,2,206.03,0.0,412.06,150.83,110.4,2025,May
O00264,2025-10-16,C0530,P1048,S013,In-Store,2,60.3,0.1,108.54,41.7,25.14,2025,October
O00265,2024-10-17,C0222,P0060,S014,In-Store,3,146.26,0.0,438.78,118.59,83.01,2024,October
O00266,2025-05-11,C0129,P0548,Online,Online,2,209.52,0.05,398.09,186.82,24.45,2025,May
O00267,2025-06-06,C0356,P1129,S029,In-Store,2,81.51,0.2,130.42,68.6,-6.78,2025,June
O00268,2025-02-03,C0409,P0395,Online,Online,1,78.81,0.05,74.87,41.75,33.12,2025,February
O00269,2025-12-29,C0734,P0575,S006,In-Store,3,101.87,0.1,275.05,80.73,32.86,2025,December
O00270,2024-05-26,C0210,P0999,S028,In-Store,3,185.46,0.2,445.1,139.55,26.45,2024,May
O00271,2024-07-31,C0278,P0652,S038,In-Store,1,171.03,0.2,136.82,96.8,40.02,2024,July
O00272,2025-10-30,C0580,P0722,S040,In-Store,1,17.67,0.0,17.67,15.35,2.32,2025,October
O00273,2025-08-21,C0034,P1047,Online,Online,1,126.31,0.2,101.05,79.41,21.64,2025,August
O00274,2024-07-11,C0660,P1086,S001,In-Store,1,80.63,0.0,80.63,69.87,10.76,2024,July
O00275,2024-12-22,C0330,P0879,S022,In-Store,1,168.21,0.05,159.8,148.84,10.96,2024,December
O00276,2025-05-28,C0672,P0761,S049,In-Store,3,240.31,0.1,648.84,125.81,271.41,2025,May
O00277,2025-10-24,C0326,P0022,S013,In-Store,1,124.36,0.2,99.49,104.0,-4.51,2025,October
O00278,2025-05-04,C0329,P0476,S024,In-Store,1,52.23,0.1,47.01,43.43,3.58,2025,May
O00279,2025-02-16,C0539,P0445,Online,Online,2,35.94,0.1,64.69,22.48,19.73,2025,February
O00280,2025-11-07,C0687,P0153,S041,In-Store,2,56.67,0.2,90.67,28.68,33.31,2025,November
O00281,2025-01-22,C0445,P0650,S012,In-Store,1,190.7,0.05,181.16,146.68,34.48,2025,January
O00282,2025-03-21,C0505,P1021,Online,Online,1,176.65,0.1,158.99,110.79,48.2,2025,March
O00283,2024-05-20,C0127,P0927,Online,Online,2,33.5,0.1,60.3,21.59,17.12,2024,May
O00284,2024-08-14,C0242,P1180,Online,Online,3,89.37,0.0,268.11,47.06,126.93,2024,August
O00285,2024-09-03,C0589,P0009,S018,In-Store,1,250.87,0.05,238.33,173.96,64.37,2024,September
O00286,2024-10-18,C0412,P0075,S058,In-Store,1,199.17,0.0,199.17,145.35,53.82,2024,October
O00287,2024-10-03,C0016,P0142,S053,In-Store,2,132.42,0.2,211.87,96.4,19.07,2024,October
O00288,2025-01-03,C0281,P0649,S025,In-Store,1,266.25,0.0,266.25,181.85,84.4,2025,January
O00289,2024-10-29,C0320,P1011,S025,In-Store,1,88.39,0.1,79.55,77.97,1.58,2024,October
O00290,2025-03-04,C0465,P1010,S058,In-Store,1,228.83,0.0,228.83,166.74,62.09,2025,March
O00291,2025-04-30,C0632,P0210,Online,Online,1,193.02,0.0,193.02,100.6,92.42,2025,April
O00292,2025-12-22,C0142,P0215,S055,In-Store,1,203.42,0.2,162.74,147.27,15.47,2025,December
O00293,2024-12-10,C0090,P0391,S051,In-Store,1,234.22,0.1,210.8,138.13,72.67,2024,December
O00294,2024-06-04,C0550,P0010,S055,In-Store,2,99.46,0.0,198.92,77.19,44.54,2024,June
O00295,2024-09-24,C0797,P0088,Online,Online,3,361.93,0.1,977.21,190.26,406.43,2024,September
O00296,2025-03-16,C0337,P0777,Online,Online,2,145.77,0.05,276.96,96.59,83.78,2025,March
O00297,2024-10-05,C0597,P0943,Online,Online,1,181.12,0.1,163.01,104.17,58.84,2024,October
O00298,2025-07-19,C0771,P1196,S057,In-Store,1,103.64,0.2,82.91,61.87,21.04,2025,July
O00299,2024-07-17,C0684,P0250,S015,In-Store,1,294.26,0.2,235.41,182.26,53.15,2024,July
O00300,2025-08-18,C0287,P0659,S030,In-Store,2,218.6,0.05,415.34,173.17,69.0,2025,August
O00301,2025-10-05,C0784,P0606,S022,In-Store,2,6.77,0.05,12.86,5.74,1.38,2025,October
O00302,2025-04-05,C0752,P0421,S004,In-Store,1,322.09,0.2,257.67,189.31,68.36,2025,April
O00303,2024-08-12,C0013,P0442,S024,In-Store,2,206.69,0.05,392.71,149.23,94.25,2024,August
O00304,2025-02-23,C0348,P0427,S048,In-Store,2,219.82,0.1,395.68,163.97,67.74,2025,February
O00305,2024-09-01,C0319,P0929,S054,In-Store,3,34.13,0.0,102.39,18.97,45.48,2024,September
O00306,2024-06-09,C0224,P0744,S028,In-Store,2,190.33,0.05,361.63,109.86,141.91,2024,June
O00307,2024-12-14,C0192,P0140,Online,Online,2,187.12,0.05,355.53,111.19,133.15,2024,December
O00308,2025-04-03,C0591,P0209,Online,Online,2,25.81,0.0,51.62,16.86,17.9,2025,April
O00309,2024-12-05,C0246,P0033,S011,In-Store,3,288.63,0.1,779.3,158.0,305.3,2024,December
O00310,2025-02-25,C0677,P1087,S016,In-Store,2,36.72,0.0,73.44,18.53,36.38,2025,February
O00311,2025-01-28,C0086,P0725,S009,In-Store,1,240.4,0.2,192.32,149.77,42.55,2025,January
O00312,2025-03-23,C0520,P0683,Online,Online,3,27.06,0.1,73.06,14.77,28.75,2025,March
O00313,2025-03-09,C0050,P0783,S027,In-Store,2,59.11,0.05,112.31,41.45,29.41,2025,March
O00314,2024-04-16,C0412,P0361,S033,In-Store,1,214.0,0.2,171.2,135.62,35.58,2024,April
O00315,2024-07-16,C0111,P0102,S007,In-Store,1,221.14,0.05,210.08,153.44,56.64,2024,July
O00316,2024-04-16,C0036,P1178,Online,Online,2,63.25,0.0,126.5,33.85,58.8,2024,April
O00317,2025-03-30,C0282,P0463,S044,In-Store,2,192.98,0.2,308.77,114.83,79.11,2025,March
O00318,2025-04-06,C0103,P0450,S056,In-Store,2,225.1,0.1,405.18,145.58,114.02,2025,April
O00319,2024-07-10,C0175,P0416,S018,In-Store,2,166.68,0.1,300.02,149.54,0.94,2024,July
O00320,2024-05-02,C0096,P0379,Online,In-Store,3,186.5,0.2,447.6,93.72,166.44,2024,May
O00321,2025-08-14,C0704,P0488,Online,Online,3,197.17,0.0,591.51,110.7,259.41,2025,August
O00322,2025-06-14,C0340,P0932,Online,Online,2,249.21,0.0,498.42,125.16,248.1,2025,June
O00323,2024-09-27,C0438,P0684,Online,Online,2,222.84,0.1,401.11,161.31,78.49,2024,September
O00324,2025-01-25,C0174,P0019,S030,In-Store,1,175.44,0.0,175.44,121.3,54.14,2025,January
O00325,2025-01-27,C0253,P0967,Online,Online,2,177.85,0.0,355.7,94.1,167.5,2025,January
O00326,2024-09-02,C0297,P0467,S010,In-Store,3,102.73,0.05,292.78,72.92,74.02,2024,September
O00327,2025-08-04,C0102,P0623,S021,In-Store,1,122.49,0.2,97.99,79.69,18.3,2025,August
O00328,2025-03-17,C0359,P1117,Online,Online,1,233.4,0.2,186.72,142.81,43.91,2025,March
O00329,2024-11-02,C0469,P0027,S019,In-Store,1,236.79,0.1,213.11,189.64,23.47,2024,November
O00330,2025-03-05,C0793,P0684,S017,In-Store,1,222.84,0.0,222.84,161.31,61.53,2025,March
O00331,2025-06-24,C0420,P0451,S009,In-Store,1,34.75,0.1,31.28,31.42,-0.14,2025,June
O00332,2025-05-22,C0250,P1182,S027,In-Store,1,275.08,0.1,247.57,167.92,79.65,2025,May
O00333,2024-12-12,C0091,P0396,S024,In-Store,1,242.65,0.0,242.65,124.91,117.74,2024,December
O00334,2025-09-19,C0641,P1115,S028,In-Store,2,265.8,0.05,505.02,159.26,186.5,2025,September
O00335,2024-12-08,C0695,P0714,S025,In-Store,2,219.22,0.2,350.75,133.22,84.31,2024,December
O00336,2025-03-09,C0282,P0633,Online,Online,1,13.12,0.1,11.81,11.45,0.36,2025,March
O00337,2024-06-24,C0125,P0887,S036,In-Store,3,92.06,0.1,248.56,74.33,25.57,2024,June
O00338,2025-11-14,C0008,P1021,S009,In-Store,2,176.65,0.2,282.64,110.79,61.06,2025,November
O00339,2025-08-29,C0535,P0593,Online,In-Store,3,71.58,0.05,204.0,37.74,90.78,2025,August
O00340,2025-01-02,C0295,P0132,S000,In-Store,1,63.3,0.2,50.64,34.59,16.05,2025,January
O00341,2025-12-31,C0289,P0770,Online,Online,2,221.83,0.2,354.93,110.98,132.97,2025,December
O00342,2025-08-24,C0440,P0721,S000,In-Store,1,255.39,0.0,255.39,162.62,92.77,2025,August
O00343,2024-08-27,C0358,P0580,S032,In-Store,2,220.06,0.05,418.11,120.54,177.03,2024,August
O00344,2025-03-28,C0730,P0554,Online,Online,2,115.46,0.05,219.37,61.88,95.61,2025,March
O00345,2024-09-21,C0082,P0595,Online,Online,2,277.06,0.2,443.3,158.47,126.36,2024,September
O00346,2025-07-09,C0254,P0791,S057,In-Store,1,64.75,0.0,64.75,37.71,27.04,2025,July
O00347,2025-05-15,C0309,P1016,S036,In-Store,1,321.0,0.2,256.8,186.81,69.99,2025,May
O00348,2024-09-06,C0330,P1184,Online,Online,2,32.67,0.05,62.07,22.25,17.57,2024,September
O00349,2025-04-15,C0426,P1135,Online,Online,1,65.37,0.1,58.83,47.87,10.96,2025,April
O00350,2025-10-07,C0580,P0944,S024,In-Store,2,64.12,0.2,102.59,41.35,19.89,2025,October
O00351,2024-11-27,C0539,P0905,S032,In-Store,1,138.07,0.1,124.26,108.67,15.59,2024,November
O00352,2025-12-17,C0437,P0955,S026,In-Store,2,222.1,0.2,355.36,113.68,128.0,2025,December
O00353,2024-11-09,C0572,P0054,S026,In-Store,1,315.6,0.0,315.6,178.49,137.11,2024,November
O00354,2024-12-21,C0629,P0619,S037,In-Store,2,181.23,0.1,326.21,113.49,99.23,2024,December
O00355,2025-12-04,C0556,P1158,S003,In-Store,2,275.48,0.2,440.77,175.62,89.53,2025,December
O00356,2024-12-15,C0686,P0012,S048,In-Store,1,331.78,0.2,265.42,197.96,67.46,2024,December
O00357,2025-05-22,C0086,P0112,Online,Online,2,314.05,0.0,628.1,170.67,286.76,2025,May
O00358,2024-10-06,C0099,P0595,S044,In-Store,2,277.06,0.1,498.71,158.47,181.77,2024,October
O00359,2024-08-06,C0124,P1197,S047,In-Store,1,252.57,0.0,252.57,154.11,98.46,2024,August
O00360,2025-01-21,C0528,P0295,S031,In-Store,1,33.48,0.05,31.81,20.39,11.42,2025,January
O00361,2024-10-24,C0691,P0316,S019,In-Store,1,150.05,0.0,150.05,95.84,54.21,2024,October
O00362,2025-01-13,C0638,P0411,Online,Online,2,232.21,0.0,464.42,192.61,79.2,2025,January
O00363,2024-05-13,C0123,P1064,Online,Online,1,41.74,0.05,39.65,30.85,8.8,2024,May
O00364,2024-08-04,C0025,P1035,S003,In-Store,2,130.92,0.0,261.84,71.44,118.96,2024,August
O00365,2025-02-16,C0495,P0376,S053,In-Store,1,79.72,0.1,71.75,56.0,15.75,2025,February
O00366,2025-01-10,C0697,P0899,S039,In-Store,2,118.47,0.0,236.94,99.65,37.64,2025,January
O00367,2025-09-05,C0651,P0044,Online,Online,1,22.6,0.05,21.47,14.78,6.69,2025,September
O00368,2024-07-02,C0759,P1119,Online,Online,1,64.93,0.2,51.94,51.65,0.29,2024,July
O00369,2025-04-18,C0683,P0204,S031,In-Store,2,200.67,0.1,361.21,110.34,140.53,2025,April
O00370,2024-12-04,C0400,P0790,S006,In-Store,2,70.22,0.2,112.35,47.78,16.79,2024,December
O00371,2025-05-23,C0435,P0303,Online,Online,2,214.71,0.2,343.54,190.15,-36.76,2025,May
O00372,2024-05-23,C0398,P0022,S002,In-Store,2,124.36,0.2,198.98,104.0,-9.02,2024,May
O00373,2024-08-18,C0363,P0285,S046,In-Store,1,86.63,0.2,69.3,74.63,-5.33,2024,August
O00374,2025-03-01,C0162,P0732,S055,In-Store,2,186.46,0.05,354.27,95.93,162.41,2025,March
O00375,2024-11-14,C0723,P1075,S004,In-Store,2,285.01,0.05,541.52,191.46,158.6,2024,November
O00376,2025-10-04,C0360,P1153,S045,In-Store,1,152.8,0.05,145.16,103.2,41.96,2025,October
O00377,2024-06-18,C0780,P0620,S004,In-Store,1,263.03,0.2,210.42,158.38,52.04,2024,June
O00378,2024-09-01,C0483,P0369,S059,In-Store,1,314.41,0.1,282.97,197.87,85.1,2024,September
O00379,2025-03-20,C0331,P0891,S022,In-Store,1,183.58,0.2,146.86,115.51,31.35,2025,March
O00380,2025-10-16,C0030,P0325,Online,Online,2,22.19,0.0,44.38,19.23,5.92,2025,October
O00381,2025-02-16,C0695,P0975,S014,In-Store,3,41.01,0.05,116.88,27.26,35.1,2025,February
O00382,2025-04-11,C0178,P0786,S026,In-Store,3,21.67,0.0,65.01,13.41,24.78,2025,April
O00383,2024-10-24,C0256,P0234,Online,Online,1,76.36,0.0,76.36,68.98,7.38,2024,October
O00384,2025-03-09,C0383,P0060,S020,In-Store,2,146.26,0.0,292.52,118.59,55.34,2025,March
O00385,2025-10-09,C0386,P0272,S036,In-Store,3,43.92,0.05,125.17,22.88,56.53,2025,October
O00386,2025-06-29,C0502,P0896,S014,In-Store,2,165.91,0.05,315.23,107.19,100.85,2025,June
O00387,2025-04-26,C0444,P1082,S012,In-Store,3,35.93,0.0,107.79,21.85,42.24,2025,April
O00388,2024-10-21,C0644,P0197,Online,Online,4,180.86,0.05,687.27,139.6,128.87,2024,October
O00389,2025-05-15,C0368,P0835,S055,In-Store,3,147.06,0.0,441.18,111.97,105.27,2025,May
O00390,2024-10-19,C0698,P1081,S053,In-Store,2,26.3,0.05,49.97,16.09,17.79,2024,October
O00391,2025-06-16,C0485,P1025,Online,In-Store,3,121.03,0.05,344.94,65.93,147.15,2025,June
O00392,2024-05-14,C0449,P0875,S055,In-Store,2,129.03,0.0,258.06,69.4,119.26,2024,May
O00393,2024-11-10,C0130,P1059,Online,Online,2,121.32,0.0,242.64,109.33,23.98,2024,November
O00394,2024-07-08,C0052,P1107,S014,In-Store,1,333.55,0.1,300.19,181.41,118.78,2024,July
O00395,2025-03-20,C0257,P0799,S004,In-Store,3,61.07,0.05,174.05,55.27,8.24,2025,March
O00396,2025-04-09,C0076,P1094,S054,In-Store,1,137.56,0.1,123.8,79.96,43.84,2025,April
O00397,2024-09-07,C0058,P1118,S007,In-Store,3,179.99,0.2,431.98,140.01,11.95,2024,September
O00398,2025-08-10,C0269,P0061,Online,Online,2,147.64,0.2,236.22,76.11,84.0,2025,August
O00399,2024-07-15,C0342,P0121,Online,Online,1,201.89,0.1,181.7,130.95,50.75,2024,July
O00400,2025-10-28,C0679,P0127,Online,Online,2,89.43,0.0,178.86,62.77,53.32,2025,October
O00401,2024-07-14,C0577,P0072,S004,In-Store,1,129.69,0.2,103.75,80.11,23.64,2024,July
O00402,2025-03-16,C0627,P0165,S030,In-Store,2,46.91,0.05,89.13,24.44,40.25,2025,March
O00403,2024-11-12,C0042,P0213,Online,Online,2,192.05,0.05,364.89,159.65,45.59,2024,November
O00404,2025-06-13,C0441,P0978,S054,In-Store,1,219.94,0.05,208.94,174.42,34.52,2025,June
O00405,2024-08-22,C0056,P0053,S051,In-Store,2,222.76,0.05,423.24,186.69,49.86,2024,August
O00406,2025-12-10,C0388,P0037,S003,In-Store,3,63.29,0.2,151.9,42.09,25.63,2025,December
O00407,2025-10-12,C0712,P0256,S027,In-Store,1,247.09,0.05,234.74,146.13,88.61,2025,October
O00408,2025-04-01,C0120,P0753,S021,In-Store,1,263.55,0.2,210.84,137.07,73.77,2025,April
O00409,2024-07-21,C0243,P0475,Online,Online,3,213.94,0.0,641.82,117.58,289.08,2024,July
O00410,2024-07-02,C0765,P1098,S051,In-Store,3,91.83,0.0,275.49,63.28,85.65,2024,July
O00411,2025-02-28,C0255,P0116,Online,Online,2,196.71,0.05,373.75,166.99,39.77,2025,February
O00412,2025-08-16,C0289,P0089,S038,In-Store,3,229.1,0.05,652.93,150.01,202.9,2025,August
O00413,2024-06-04,C0132,P0814,S007,In-Store,3,222.65,0.0,667.95,157.04,196.83,2024,June
O00414,2025-02-08,C0556,P0421,S047,In-Store,1,322.09,0.1,289.88,189.31,100.57,2025,February
O00415,2025-02-25,C0225,P0908,S017,In-Store,1,210.56,0.1,189.5,133.22,56.28,2025,February
O00416,2025-07-09,C0299,P0500,S017,In-Store,3,222.98,0.1,602.05,118.48,246.61,2025,July
O00417,2025-01-21,C0515,P0213,Online,Online,3,192.05,0.2,460.92,159.65,-18.03,2025,January
O00418,2024-09-09,C0636,P0995,Online,Online,2,177.45,0.05,337.15,106.34,124.47,2024,September
O00419,2024-06-10,C0533,P0472,S035,In-Store,1,267.62,0.05,254.24,160.56,93.68,2024,June
O00420,2024-06-02,C0742,P0290,Online,Online,3,209.97,0.05,598.41,105.5,281.91,2024,June
O00421,2025-01-22,C0665,P0929,Online,In-Store,1,34.13,0.2,27.3,18.97,8.33,2025,January
O00422,2025-03-30,C0276,P0569,S019,In-Store,1,18.44,0.0,18.44,10.75,7.69,2025,March
O00423,2024-07-31,C0624,P0786,S055,In-Store,2,21.67,0.2,34.67,13.41,7.85,2024,July
O00424,2025-04-29,C0045,P0459,Online,Online,3,44.11,0.05,125.71,32.14,29.29,2025,April
O00425,2025-11-21,C0545,P0107,S002,In-Store,2,193.34,0.1,348.01,154.55,38.91,2025,November
O00426,2025-01-25,C0623,P0688,S058,In-Store,2,83.95,0.1,151.11,58.01,35.09,2025,January
O00427,2024-11-02,C0605,P0443,S021,In-Store,2,283.37,0.2,453.39,188.88,75.63,2024,November
O00428,2025-03-15,C0596,P0116,S035,In-Store,2,196.71,0.2,314.74,166.99,-19.24,2025,March
O00429,2024-12-28,C0694,P0588,Online,In-Store,2,165.38,0.2,264.61,131.59,1.43,2024,December
O00430,2025-03-02,C0736,P1163,S016,In-Store,1,151.89,0.05,144.3,94.31,49.99,2025,March
O00431,2024-05-27,C0478,P0487,Online,Online,1,134.85,0.0,134.85,112.2,22.65,2024,May
O00432,2025-03-01,C0698,P0561,Online,Online,2,182.85,0.05,347.41,137.05,73.31,2025,March
O00433,2025-07-09,C0302,P0691,S002,In-Store,1,258.99,0.1,233.09,156.94,76.15,2025,July
O00434,2024-11-14,C0675,P0513,S051,In-Store,2,27.18,0.0,54.36,18.81,16.74,2024,November
O00435,2024-08-17,C0582,P0657,S054,In-Store,1,29.04,0.05,27.59,15.54,12.05,2024,August
O00436,2025-12-17,C0017,P0900,Online,Online,3,18.92,0.0,56.76,14.57,13.05,2025,December
O00437,2025-01-02,C0491,P1139,Online,Online,3,222.83,0.0,668.49,196.14,80.07,2025,January
O00438,2025-10-15,C0081,P0566,S035,In-Store,1,10.71,0.1,9.64,9.25,0.39,2025,October
O00439,2024-09-19,C0451,P0368,Online,Online,1,103.79,0.1,93.41,63.19,30.22,2024,September
O00440,2025-12-16,C0506,P0260,Online,Online,1,116.29,0.05,110.48,104.16,6.32,2025,December
O00441,2024-11-06,C0632,P0101,Online,Online,1,77.72,0.0,77.72,55.73,21.99,2024,November
O00442,2024-11-29,C0518,P0901,S002,In-Store,2,257.18,0.05,488.64,132.87,222.9,2024,November
O00443,2025-01-21,C0731,P0530,S001,In-Store,1,274.32,0.1,246.89,147.34,99.55,2025,January
O00444,2025-11-24,C0045,P0480,S004,In-Store,1,218.71,0.2,174.97,140.22,34.75,2025,November
O00445,2025-12-25,C0079,P0485,Online,Online,2,23.82,0.1,42.88,21.12,0.64,2025,December
O00446,2025-01-19,C0697,P0851,Online,Online,2,70.32,0.2,112.51,37.63,37.25,2025,January
O00447,2024-06-17,C0146,P0050,S050,In-Store,1,188.61,0.1,169.75,94.37,75.38,2024,June
O00448,2024-05-26,C0417,P0767,S018,In-Store,2,316.79,0.0,633.58,169.15,295.28,2024,May
O00449,2024-06-09,C0045,P0595,S058,In-Store,1,277.06,0.0,277.06,158.47,118.59,2024,June
O00450,2024-06-05,C0216,P0641,S049,In-Store,2,240.92,0.1,433.66,123.63,186.4,2024,June
O00451,2024-04-17,C0387,P1193,Online,Online,2,169.77,0.05,322.56,104.94,112.68,2024,April
O00452,2025-06-15,C0664,P0160,S059,In-Store,1,141.43,0.05,134.36,92.08,42.28,2025,June
O00453,2024-05-10,C0588,P1122,S034,In-Store,2,344.4,0.0,688.8,173.23,342.34,2024,May
O00454,2024-12-11,C0540,P0105,S042,In-Store,1,49.07,0.2,39.26,43.88,-4.62,2024,December
O00455,2024-09-22,C0199,P1178,Online,Online,1,63.25,0.05,60.09,33.85,26.24,2024,September
O00456,2025-05-14,C0786,P0741,Online,Online,1,25.86,0.1,23.27,13.55,9.72,2025,May
O00457,2025-07-30,C0118,P0493,S056,In-Store,1,178.11,0.2,142.49,108.79,33.7,2025,July
O00458,2024-11-18,C0360,P1147,S058,In-Store,1,262.37,0.1,236.13,151.81,84.32,2024,November
O00459,2025-11-15,C0619,P0471,S026,In-Store,1,157.43,0.05,149.56,112.62,36.94,2025,November
O00460,2025-03-31,C0128,P1101,Online,Online,1,27.41,0.2,21.93,17.28,4.65,2025,March
O00461,2024-09-16,C0681,P0282,S050,In-Store,1,147.51,0.1,132.76,116.28,16.48,2024,September
O00462,2025-08-21,C0120,P0166,S032,In-Store,1,344.93,0.05,327.68,174.83,152.85,2025,August
O00463,2025-10-10,C0647,P0405,S056,In-Store,1,226.02,0.2,180.82,114.67,66.15,2025,October
O00464,2024-11-25,C0123,P0857,Online,Online,1,17.94,0.2,14.35,10.57,3.78,2024,November
O00465,2025-08-12,C0129,P0069,S001,In-Store,2,189.89,0.05,360.79,130.09,100.61,2025,August
O00466,2025-08-26,C0135,P1054,S058,In-Store,2,193.12,0.2,308.99,143.87,21.25,2025,August
O00467,2025-11-15,C0362,P0261,S035,In-Store,1,128.2,0.05,121.79,71.64,50.15,2025,November
O00468,2024-12-21,C0121,P0689,S057,In-Store,1,46.7,0.1,42.03,27.05,14.98,2024,December
O00469,2025-10-26,C0631,P0220,S002,In-Store,1,172.92,0.0,172.92,122.08,50.84,2025,October
O00470,2025-05-11,C0363,P0919,S040,In-Store,1,285.64,0.2,228.51,166.01,62.5,2025,May
O00471,2025-09-28,C0446,P0592,S044,In-Store,1,57.43,0.05,54.56,32.43,22.13,2025,September
O00472,2025-03-24,C0741,P0595,S059,In-Store,1,277.06,0.0,277.06,158.47,118.59,2025,March
O00473,2024-04-19,C0007,P0111,S043,In-Store,1,184.61,0.2,147.69,108.89,38.8,2024,April
O00474,2025-04-05,C0449,P0361,S037,In-Store,1,214.0,0.1,192.6,135.62,56.98,2025,April
O00475,2024-10-01,C0099,P0475,Online,Online,2,213.94,0.1,385.09,117.58,149.93,2024,October
O00476,2025-02-24,C0530,P1075,S054,In-Store,2,285.01,0.2,456.02,191.46,73.1,2025,February
O00477,2024-07-15,C0393,P0652,S009,In-Store,1,171.03,0.0,171.03,96.8,74.23,2024,July
O00478,2024-04-16,C0752,P0431,S017,In-Store,1,39.3,0.1,35.37,21.12,14.25,2024,April
O00479,2024-07-06,C0291,P0339,Online,Online,1,283.83,0.1,255.45,195.14,60.31,2024,July
O00480,2025-02-16,C0229,P0346,Online,Online,1,95.96,0.1,86.36,56.78,29.58,2025,February
O00481,2024-05-29,C0771,P0217,S042,In-Store,1,197.95,0.1,178.16,167.2,10.96,2024,May
O00482,2024-10-16,C0211,P1130,S048,In-Store,2,208.54,0.05,396.23,178.82,38.59,2024,October
O00483,2024-05-21,C0040,P1105,S012,In-Store,1,14.96,0.0,14.96,12.19,2.77,2024,May
O00484,2025-07-30,C0026,P0756,Online,Online,1,338.92,0.2,271.14,181.6,89.54,2025,July
O00485,2025-06-22,C0533,P0258,S018,In-Store,2,52.4,0.0,104.8,30.15,44.5,2025,June
O00486,2024-12-07,C0122,P0910,S031,In-Store,2,231.06,0.1,415.91,166.1,83.71,2024,December
O00487,2025-09-15,C0140,P0570,S007,In-Store,4,245.4,0.1,883.44,182.12,154.96,2025,September
O00488,2024-11-24,C0762,P0455,S020,In-Store,2,349.41,0.05,663.88,193.71,276.46,2024,November
O00489,2024-07-10,C0282,P0928,S032,In-Store,1,175.55,0.0,175.55,114.06,61.49,2024,July
O00490,2025-01-21,C0322,P0078,S059,In-Store,1,123.08,0.1,110.77,111.85,-1.08,2025,January
O00491,2025-02-12,C0571,P0072,S040,In-Store,1,129.69,0.0,129.69,80.11,49.58,2025,February
O00492,2025-08-24,C0600,P0770,S014,In-Store,1,221.83,0.05,210.74,110.98,99.76,2025,August
O00493,2024-07-16,C0155,P0992,S046,In-Store,1,185.24,0.2,148.19,107.31,40.88,2024,July
O00494,2025-02-22,C0203,P0181,S054,In-Store,20,323.27,0.05,6142.1,182.57,2490.7,2025,February
O00495,2025-02-09,C0068,P1004,S013,In-Store,1,232.49,0.05,220.87,157.88,62.99,2025,February
O00496,2024-12-23,C0704,P0538,S040,In-Store,1,164.74,0.05,156.5,149.45,7.05,2024,December
O00497,2024-07-22,C0495,P1086,S011,In-Store,1,80.63,0.1,72.57,69.87,2.7,2024,July
O00498,2025-01-17,C0299,P0993,S040,In-Store,3,170.79,0.2,409.9,99.31,111.97,2025,January
O00499,2025-07-26,C0556,P0985,Online,Online,1,57.24,0.05,54.38,33.91,20.47,2025,July
O00500,2025-02-06,C0773,P0588,S028,In-Store,3,165.38,0.1,446.53,131.59,51.76,2025,February
O00501,2024-04-11,C0435,P0237,Online,Online,2,280.12,0.1,504.22,173.11,158.0,2024,April
O00502,2024-05-20,C0355,P0815,S049,In-Store,2,186.83,0.2,298.93,105.96,87.01,2024,May
O00503,2025-02-11,C0500,P0843,S001,In-Store,2,129.92,0.1,233.86,92.72,48.42,2025,February
O00504,2025-05-16,C0220,P0837,Online,Online,2,231.93,0.1,417.47,171.59,74.29,2025,May
O00505,2025-07-02,C0325,P0842,S028,In-Store,1,161.17,0.2,128.94,139.66,-10.72,2025,July
O00506,2025-12-16,C0055,P0549,Online,In-Store,1,8.95,0.1,8.05,5.29,2.76,2025,December
O00507,2025-08-25,C0046,P0631,S014,In-Store,2,30.95,0.05,58.8,17.8,23.2,2025,August
O00508,2024-06-13,C0798,P0225,S039,In-Store,1,295.19,0.1,265.67,149.49,116.18,2024,June
O00509,2025-09-17,C0552,P0040,S001,In-Store,1,57.53,0.2,46.02,37.43,8.59,2025,September
